公告,#genre#
北京卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225674/2/index.m3u8$LR•IPV6『线路1』
北京卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225673/2/index.m3u8$LR•IPV6『线路2』
北京卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000004000031556/1.m3u8$LR•IPV6『线路3』
北京卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225600/2/index.m3u8$LR•IPV6『线路4』
北京卫视,http://[2409:8087:5e08:24::11]:6610/000000001000/1000000005000265027/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265027&livemode=1&stbId=3$LR•IPV6『线路5』
北京卫视,http://101.66.199.128:9901/tsfile/live/0016_1.m3u8$LR•IPV4『线路6』
北京卫视,http://123.159.129.209:9901/tsfile/live/0016_1.m3u8$LR•IPV4『线路7』
北京卫视,http://245573.tv.netsite.cc/proxy/1773564112/1773564112.m3u8$LR•IPV4『线路8』
北京卫视,http://36.35.172.10:9901/tsfile/live/1024_1.m3u8$LR•IPV4『线路9』
北京卫视,https://tvbox.nat.netsite.cc:8043/proxy/1773564112/1773564112.m3u8$LR•IPV4『线路10』
江苏卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225702/2/index.m3u8$LR•IPV6『线路1』
江苏卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225743/2/index.m3u8$LR•IPV6『线路2』
江苏卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010059/1.m3u8$LR•IPV6『线路3』
江苏卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000010000018509/1.m3u8$LR•IPV6『线路4』
江苏卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010059/index.m3u8$LR•IPV6『线路5』
江苏卫视,http://119.62.27.8:9901/tsfile/live/0127_1.m3u8$LR•IPV4『线路6』
江苏卫视,https://tvbox.nat.netsite.cc:8043/proxy/256947203/256947203.m3u8$LR•IPV4『线路7』
江苏卫视,http://221.213.69.82:9901/tsfile/live/0124_1.m3u8$LR•IPV4『线路8』
江苏卫视,http://36.35.111.195:9901/tsfile/live/1031_1.m3u8$LR•IPV4『线路9』
江苏卫视,http://36.35.172.21:9901/tsfile/live/1031_1.m3u8$LR•IPV4『线路10』
江苏卫视,http://live.nctv.top/6688/jstv.php?id=jsws$LR•IPV4『线路11』
江苏卫视,http://live.nctv.top/6688/jstv2.php?id=jsws$LR•IPV4『线路12』
江苏卫视,http://jsxhx.net:4001/udp/239.49.8.138:6000$LR•IPV4『线路13』
江西卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225705/2/index.m3u8$LR•IPV6『线路1』
江西卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225746/2/index.m3u8$LR•IPV6『线路2』
江西卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000006000268001/1.m3u8$LR•IPV6『线路3』
江西卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225492/2/index.m3u8$LR•IPV6『线路4』
江西卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010060/1.m3u8$LR•IPV6『线路5』
江西卫视,http://101.65.33.225:9901/tsfile/live/0130_1.m3u8$LR•IPV4『线路6』
江西卫视,http://123.159.129.209:9901/tsfile/live/0130_1.m3u8$LR•IPV4『线路7』
江西卫视,http://36.35.111.168:9901/tsfile/live/1037_1.m3u8$LR•IPV4『线路8』
江西卫视,http://182.117.144.238:9901/tsfile/live/0138_2.m3u8$LR•IPV4『线路9』
江西卫视,http://39.164.160.249:9901/tsfile/live/0138_1.m3u8$LR•IPV4『线路10』
江西卫视,http://203.205.220.214/yun-live.jxtvcn.com.cn/live-jxtv/tv_jxtv1.m3u8$LR•IPV4『线路11』
江西卫视,http://live.nctv.top/6688/jxtv1.php?id=jxws$LR•IPV4『线路12』
江西卫视,http://php.jdshipin.com:8880/jxtv2.php?id=1$LR•IPV4『线路13』
江西卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221226656/46275837.smil$LR•IPV4『线路14』
江西卫视,rtsp://115.153.233.154/PLTV/88888888/224/3221226656/46275837.smil$LR•IPV4『线路15』
江西卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221226656/46275837.smil$LR•IPV4『线路16』
安徽卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225691/2/index.m3u8$LR•IPV6『线路1』
安徽卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000004000023002/1.m3u8$LR•IPV6『线路2』
安徽卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225737/2/index.m3u8$LR•IPV6『线路3』
安徽卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010041/1.m3u8$LR•IPV6『线路4』
安徽卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010041/index.m3u8$LR•IPV6『线路5』
安徽卫视,http://101.66.198.58:9901/tsfile/live/0130_1.m3u8$LR•IPV4『线路6』
安徽卫视,http://a15c1d.tv.netsite.cc/proxy/149472807/149472807.m3u8$LR•IPV4『线路7』
安徽卫视,http://101.66.199.254:9901/tsfile/live/0130_1.m3u8$LR•IPV4『线路8』
安徽卫视,http://119.62.27.8:9901/tsfile/live/0130_1.m3u8$LR•IPV4『线路9』
安徽卫视,http://245573.tv.netsite.cc/proxy/149472807/149472807.m3u8$LR•IPV4『线路10』
重庆卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225734/2/index.m3u8$LR•IPV6『线路1』
重庆卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225692/2/index.m3u8$LR•IPV6『线路2』
重庆卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010053/1.m3u8$LR•IPV6『线路3』
重庆卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010053/index.m3u8$LR•IPV6『线路4』
重庆卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225612/2/index.m3u8$LR•IPV6『线路5』
重庆卫视,http://101.66.199.73:9901/tsfile/live/0142_1.m3u8$LR•IPV4『线路6』
重庆卫视,http://36.35.172.10:9901/tsfile/live/1041_1.m3u8$LR•IPV4『线路7』
重庆卫视,http://101.66.199.128:9901/tsfile/live/0142_1.m3u8$LR•IPV4『线路8』
重庆卫视,http://221.213.69.82:9901/tsfile/live/0138_2.m3u8$LR•IPV4『线路9』
重庆卫视,http://119.62.27.8:9901/tsfile/live/0142_1.m3u8$LR•IPV4『线路10』
四川卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000002000016825/1.m3u8$LR•IPV6『线路1』
四川卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000004000006119/1.m3u8$LR•IPV6『线路2』
四川卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225487/2/index.m3u8$LR•IPV6『线路3』
四川卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010115/1.m3u8$LR•IPV6『线路4』
四川卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010115/index.m3u8$LR•IPV6『线路5』
四川卫视,http://119.62.27.8:9901/tsfile/live/0123_1.m3u8$LR•IPV4『线路6』
四川卫视,http://36.35.172.10:9901/tsfile/live/1036_1.m3u8$LR•IPV4『线路7』
四川卫视,https://tvbox.nat.netsite.cc:8043/proxy/59757691/59757691.m3u8$LR•IPV4『线路8』
四川卫视,http://245573.tv.netsite.cc/proxy/59757691/59757691.m3u8$LR•IPV4『线路9』
四川卫视,http://36.35.111.84:9901/tsfile/live/1036_1.m3u8$LR•IPV4『线路10』
东南卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225657/2/index.m3u8$LR•IPV6『线路1』
东南卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010096/1.m3u8$LR•IPV6『线路2』
东南卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010096/index.m3u8$LR•IPV6『线路3』
东南卫视,http://[2409:8087:1a01:df::4035]:80/TVOD/88888888/224/3221225950/main.m3u8$LR•IPV6『线路4』
东南卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225585/2/index.m3u8$LR•IPV6『线路5』
东南卫视,http://123.159.129.209:9901/tsfile/live/0131_1.m3u8$LR•IPV4『线路6』
东南卫视,http://101.66.199.254:9901/tsfile/live/0137_1.m3u8$LR•IPV4『线路7』
东南卫视,http://101.66.199.73:9901/tsfile/live/0137_1.m3u8$LR•IPV4『线路8』
东南卫视,http://a15c1d.tv.netsite.cc/proxy/698479958/698479958.m3u8$LR•IPV4『线路9』
东南卫视,http://119.62.27.8:9901/tsfile/live/0137_1.m3u8$LR•IPV4『线路10』
东南卫视,http://live.nctv.top/6688/bestv.php?id=dnws$LR•IPV4『线路11』
深圳卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225741/2/index.m3u8$LR•IPV6『线路1』
深圳卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225700/2/index.m3u8$LR•IPV6『线路2』
深圳卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000011645/1.m3u8$LR•IPV6『线路3』
深圳卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225598/2/index.m3u8$LR•IPV6『线路4』
深圳卫视,http://[2409:8087:5e08:24::11]:6610/000000001000/5000000004000007410/1.m3u8?channel-id=bestzb&Contentid=5000000004000007410&livemode=1&stbId=3$LR•IPV6『线路5』
深圳卫视,https://tvbox.nat.netsite.cc:8043/proxy/457534194/457534194.m3u8$LR•IPV4『线路6』
深圳卫视,http://a15c1d.tv.netsite.cc/proxy/457534194/457534194.m3u8$LR•IPV4『线路7』
深圳卫视,http://221.213.69.82:9901/tsfile/live/0135_1.m3u8$LR•IPV4『线路8』
深圳卫视,http://36.35.111.84:9901/tsfile/live/1032_1.m3u8$LR•IPV4『线路9』
深圳卫视,http://182.117.144.238:9901/tsfile/live/0126_2.m3u8$LR•IPV4『线路10』
广东卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225701/index.m3u8$LR•IPV6『线路1』
广东卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000004000014694/1.m3u8$LR•IPV6『线路2』
广东卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225701/2/index.m3u8$LR•IPV6『线路3』
广东卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225742/2/index.m3u8$LR•IPV6『线路4』
广东卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000014176/1.m3u8$LR•IPV6『线路5』
广东卫视,http://119.62.27.8:9901/tsfile/live/0125_1.m3u8$LR•IPV4『线路6』
广东卫视,http://36.35.111.84:9901/tsfile/live/1028_1.m3u8$LR•IPV4『线路7』
广东卫视,http://123.159.129.209:9901/tsfile/live/0107_1.m3u8$LR•IPV4『线路8』
广东卫视,http://36.35.111.168:9901/tsfile/live/1028_1.m3u8$LR•IPV4『线路9』
广东卫视,http://36.35.111.195:9901/tsfile/live/1028_1.m3u8$LR•IPV4『线路10』
广西卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225731/2/index.m3u8$LR•IPV6『线路1』
广西卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000002000019837/1.m3u8$LR•IPV6『线路2』
广西卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010099/main.m3u8$LR•IPV6『线路3』
广西卫视,http://[2409:8087:1a01:df::4047]:80/TVOD/88888888/224/3221226091/main.m3u8$LR•IPV6『线路4』
广西卫视,http://[2409:8087:5e08:24::11]:6610/000000001000/5000000011000031118/1.m3u8?channel-id=bestzb&Contentid=5000000011000031118&livemode=1&stbId=3$LR•IPV6『线路5』
广西卫视,http://101.65.33.225:9901/tsfile/live/0112_1.m3u8$LR•IPV4『线路6』
广西卫视,http://123.159.129.209:9901/tsfile/live/0112_1.m3u8$LR•IPV4『线路7』
广西卫视,http://245573.tv.netsite.cc/proxy/102904669/102904669.m3u8$LR•IPV4『线路8』
广西卫视,http://36.35.111.168:9901/tsfile/live/1043_1.m3u8$LR•IPV4『线路9』
广西卫视,http://221.213.69.82:9901/tsfile/live/0118_1.m3u8$LR•IPV4『线路10』
厦门卫视,http://[2409:8087:5e08:24::11]:6610/000000001000/1000000005000266006/1.m3u8?channel-id=ystenlive&Contentid=1000000005000266006&livemode=1&stbId=3$LR•IPV6『线路1』
厦门卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000005000266006/1.m3u8$LR•IPV6『线路2』
厦门卫视,http://36.35.172.10:9901/tsfile/live/1038_1.m3u8$LR•IPV4『线路3』
厦门卫视,http://14.204.106.74:9901/tsfile/live/0109_2.m3u8$LR•IPV4『线路4』
厦门卫视,http://36.35.111.84:9901/tsfile/live/1038_1.m3u8$LR•IPV4『线路5』
厦门卫视,http://36.35.172.21:9901/tsfile/live/1038_1.m3u8$LR•IPV4『线路6』
厦门卫视,http://221.213.69.82:9901/tsfile/live/0112_1.m3u8$LR•IPV4『线路7』
厦门卫视,http://115.48.61.184:9901/tsfile/live/0129_1.m3u8$LR•IPV4『线路8』
厦门卫视,http://222.142.71.157:9901/tsfile/live/0129_1.m3u8$LR•IPV4『线路9』
厦门卫视,http://115.48.61.235:9901/tsfile/live/0129_1.m3u8$LR•IPV4『线路10』
厦门卫视,http://222.142.94.199:9901/tsfile/live/0129_1.m3u8$LR•IPV4『线路11』
厦门卫视,http://60.208.61.2:352/tsfile/live/0119_1.m3u8$LR•IPV4『线路12』
厦门卫视,http://live.nctv.top/6688/bestv.php?id=xmws$LR•IPV4『线路13』
甘肃卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225724/2/index.m3u8$LR•IPV6『线路1』
甘肃卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031121/1.m3u8$LR•IPV6『线路2』
甘肃卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010098/1.m3u8$LR•IPV6『线路3』
甘肃卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010098/index.m3u8$LR•IPV6『线路4』
甘肃卫视,http://[2409:8087:5e00:24::11]:6060/200000001898/460000089800010098/1.m3u8$LR•IPV6『线路5』
甘肃卫视,http://245573.tv.netsite.cc/proxy/910220240/910220240.m3u8$LR•IPV4『线路6』
甘肃卫视,http://123.159.129.209:9901/tsfile/live/0141_1.m3u8$LR•IPV4『线路7』
甘肃卫视,https://tvbox.nat.netsite.cc:8043/proxy/910220240/910220240.m3u8$LR•IPV4『线路8』
甘肃卫视,http://36.35.111.195:9901/tsfile/live/1045_1.m3u8$LR•IPV4『线路9』
甘肃卫视,http://a15c1d.tv.netsite.cc/proxy/910220240/910220240.m3u8$LR•IPV4『线路10』
贵州卫视,http://[2409:8087:1a01:df::4030]:80/TVOD/88888888/224/3221225974/main.m3u8$LR•IPV6『线路1』
贵州卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000002000003169/1.m3u8$LR•IPV6『线路2』
贵州卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225483/2/index.m3u8$LR•IPV6『线路3』
贵州卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225728/2/index.m3u8$LR•IPV6『线路4』
贵州卫视,http://[2409:8087:5e08:24::11]:6610/000000001000/5000000004000025843/1.m3u8?channel-id=bestzb&Contentid=5000000004000025843&livemode=1&stbId=3$LR•IPV6『线路5』
贵州卫视,http://123.159.129.209:9901/tsfile/live/0142_1.m3u8$LR•IPV4『线路6』
贵州卫视,https://tvbox.nat.netsite.cc:8043/proxy/189740973/189740973.m3u8$LR•IPV4『线路7』
贵州卫视,http://119.62.27.8:9901/tsfile/live/0120_1.m3u8$LR•IPV4『线路8』
贵州卫视,http://245573.tv.netsite.cc/proxy/189740973/189740973.m3u8$LR•IPV4『线路9』
贵州卫视,http://39.164.160.249:9901/tsfile/live/0120_1.m3u8$LR•IPV4『线路10』
河北卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000006000040016/1.m3u8$LR•IPV6『线路1』
河北卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225732/2/index.m3u8$LR•IPV6『线路2』
河北卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010101/1.m3u8$LR•IPV6『线路3』
河北卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010101/index.m3u8$LR•IPV6『线路4』
河北卫视,http://[2409:8087:1a01:df::4035]:80/TVOD/88888888/224/3221225961/main.m3u8$LR•IPV6『线路5』
河北卫视,http://123.159.129.209:9901/tsfile/live/0111_2.m3u8$LR•IPV4『线路6』
河北卫视,http://221.213.69.82:9901/tsfile/live/0116_1.m3u8$LR•IPV4『线路7』
河北卫视,http://39.164.160.249:9901/tsfile/live/0117_1.m3u8$LR•IPV4『线路8』
河北卫视,http://220.164.192.48:50085/tsfile/live/0113_1.m3u8$LR•IPV4『线路9』
河北卫视,http://182.117.144.238:9901/tsfile/live/0117_2.m3u8$LR•IPV4『线路10』
河南卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010071/1.m3u8$LR•IPV6『线路1』
河南卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225611/2/index.m3u8$LR•IPV6『线路2』
河南卫视,http://[2409:8087:5e08:24::11]:6610/000000001000/1000000002000027731/index.m3u8?channel-id=ystenlive&Contentid=1000000002000027731&livemode=1&stbId=YanG-1989$LR•IPV6『线路3』
河南卫视,http://[2409:8087:5e08:24::11]:6610/000000001000/5000000011000031119/1.m3u8?channel-id=bestzb&Contentid=5000000011000031119&livemode=1&stbId=3$LR•IPV6『线路4』
河南卫视,http://[2409:8087:5e08:24::11]:6610/000000001000/5000000005000017925/index.m3u8?channel-id=bestzb&Contentid=5000000005000017925&livemode=1&stbId=3$LR•IPV6『线路5』
河南卫视,http://36.35.111.168:9901/tsfile/live/1042_1.m3u8$LR•IPV4『线路6』
河南卫视,http://101.65.33.225:9901/tsfile/live/0121_1.m3u8$LR•IPV4『线路7』
河南卫视,http://39.164.160.249:9901/tsfile/live/0139_1.m3u8$LR•IPV4『线路8』
河南卫视,http://245573.tv.netsite.cc/proxy/251465659/251465659.m3u8$LR•IPV4『线路9』
河南卫视,http://36.35.172.21:9901/tsfile/live/1042_1.m3u8$LR•IPV4『线路10』
河南卫视,http://live.nctv.top/6688/hntv.php?id=hnws$LR•IPV4『线路11』
海峡卫视,http://38.64.72.148:80/hls/modn/list/4009/chunklist0.m3u8$LR•IPV4『线路1』
海峡卫视,http://117.27.190.42:9998/tsfile/live/23283_1.m3u8$LR•IPV4『线路2』
海峡卫视,http://r.jdshipin.com/WtYt3$LR•IPV4『线路3』
海峡卫视,http://117.27.190.42:9998/tsfile/live/23283_1.m3u8?key=txiptv$LR•IPV4『线路4』
海峡卫视,http://117.27.190.42:9998/tsfile/live/23283_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路5』
海峡卫视,http://live.nctv.top/6688/bestv.php?id=hxws$LR•IPV4『线路6』
黑龙江卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225736/2/index.m3u8$LR•IPV6『线路1』
黑龙江卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225690/2/index.m3u8$LR•IPV6『线路2』
黑龙江卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000001925/1.m3u8$LR•IPV6『线路3』
黑龙江卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010056/index.m3u8$LR•IPV6『线路4』
黑龙江卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225586/2/index.m3u8$LR•IPV6『线路5』
黑龙江卫视,https://tvbox.nat.netsite.cc:8043/proxy/982668357/982668357.m3u8$LR•IPV4『线路6』
黑龙江卫视,http://245573.tv.netsite.cc/proxy/982668357/982668357.m3u8$LR•IPV4『线路7』
黑龙江卫视,http://221.213.69.82:9901/tsfile/live/0132_1.m3u8$LR•IPV4『线路8』
黑龙江卫视,http://39.164.160.249:9901/tsfile/live/0143_1.m3u8$LR•IPV4『线路9』
黑龙江卫视,http://60.12.183.46:9901/tsfile/live/1001_1.m3u8$LR•IPV4『线路10』
湖北卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000024621/1.m3u8$LR•IPV6『线路1』
湖北卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000004000014954/1.m3u8$LR•IPV6『线路2』
湖北卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225699/2/index.m3u8$LR•IPV6『线路3』
湖北卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225740/2/index.m3u8$LR•IPV6『线路4』
湖北卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225596/2/index.m3u8$LR•IPV6『线路5』
湖北卫视,http://119.62.27.8:9901/tsfile/live/0132_1.m3u8$LR•IPV4『线路6』
湖北卫视,http://245573.tv.netsite.cc/proxy/209398845/209398845.m3u8$LR•IPV4『线路7』
湖北卫视,http://221.213.69.82:9901/tsfile/live/0121_1.m3u8$LR•IPV4『线路8』
湖北卫视,http://101.65.33.225:9901/tsfile/live/0116_1.m3u8$LR•IPV4『线路9』
湖北卫视,https://tvbox.nat.netsite.cc:8043/proxy/209398845/209398845.m3u8$LR•IPV4『线路10』
吉林卫视,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888888/224/3221225680/2/index.m3u8$LR•IPV6『线路1』
吉林卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/6042486520432105075/1.m3u8$LR•IPV6『线路2』
吉林卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/6042486520432105075/index.m3u8?channel-id=ystenlive&Contentid=6042486520432105075&livemode=1&stbId=3$LR•IPV6『线路3』
吉林卫视,http://[2409:8087:5e08:24::11]:6610/000000001000/1000000002000027730/index.m3u8?channel-id=ystenlive&Contentid=1000000002000027730&livemode=1&stbId=YanG-1989$LR•IPV6『线路4』
吉林卫视,http://[2409:8087:5e08:24::17]:6610/000000001000/5000000011000031117/index.m3u8?channel-id=bestzb&Contentid=5000000011000031117&livemode=1&stbId=3$LR•IPV6『线路5』
吉林卫视,http://101.66.198.58:9901/tsfile/live/0116_1.m3u8$LR•IPV4『线路6』
吉林卫视,http://123.159.129.209:9901/tsfile/live/0116_2.m3u8$LR•IPV4『线路7』
吉林卫视,http://221.213.69.82:9901/tsfile/live/0125_1.m3u8$LR•IPV4『线路8』
吉林卫视,http://123.7.110.43:9901/tsfile/live/0112_1.m3u8$LR•IPV4『线路9』
吉林卫视,http://245573.tv.netsite.cc/proxy/649197264/649197264.m3u8$LR•IPV4『线路10』
